nr,url,verdict
7567,http://www.aaaspell.com,0
7568,https://www.universal-devices.com/,0
7569,https://www.typenetwork.com/,0
7570,https://onlineradiotuner.com/,0
7571,http://entertainment.howstuffworks.com/how-to-play-bridge2.htm,0
7572,http://www.karaoke-lyrics.net/lyrics/kendrick-lamar/dna-810661,0
7573,http://dpdk.org/doc/guides/nics/index.html,0
7574,http://geomalgorithms.com/a05-_intersect-1.html,0
7575,http://en.academic.ru/dic.nsf/enwiki/919901,0
7576,https://www.homedesignsoftware.tv/features/Landscaping-Design-Software/,0
7577,http://www.joann.com/sewing/batting/,0
7578,http://www.foodandbeverageunderground.com/server-job-description.html,0
7579,https://www.couponchaska.com/,0
7580,https://www.oberoirealty.com/,0
7581,http://www.dictionary.com/browse/ionosphere,0
7582,http://mashable.com/2017/01/25/cnn-trolls-donald-trump-twitter/,0
7583,https://en.wikipedia.org/wiki/Air_Traffic_Controller_(video_game),0
7584,http://shklivestream.blogspot.com/,0
7585,https://chiquito.co.uk/,0
7586,https://www.velocidrone.com/,0
7587,https://www.walmart.com/c/kp/kids-digital-camera,0
7588,https://www.mrcoin.eu/en/,0
7589,http://www.dictionary.com/browse/batting,0
7590,https://about.me/automationpersonnelsvcs,0
7591,http://www.journaldev.com/1487/adapter-design-pattern-java,0
7592,https://en.wikiquote.org/wiki/Voltaire,0
7593,https://developer.mozilla.org/en-US/docs/Web/API/SpeechSynthesis,0
7594,https://www.britannica.com/topic/Eightfold-Path,0
7595,https://superuser.com/questions/119209/will-parallel-port-dongle-work-on-usb-to-parallel-adapter,0
7596,http://www.mdcp.com/industry-focus/financial-services/index.html,0
7597,https://novataenchina.wordpress.com/,0
7598,http://www.cecconisbarcelona.com/en,0
7599,http://www.radio-electronics.com/info/cellulartelecomms/3g-hspa/umts-high-speed-packet-access-tutorial.php,0
7600,https://www.slipstick.com/?p=2632,0
7601,https://www.pakartot.lt,0
7602,https://www.bcwine.com/,0
7603,https://gaming.stackexchange.com/questions/321/which-is-better-for-a-gaming-pc-graphics-card-more-ram-or-faster-gpu,0
7604,http://www.gammonindia.com/,0
7605,http://www.nocoug.org/download/2011-11/David_Crawford_Oracle_Database_Appliance.pdf,0
7606,https://gamebebe.blogspot.com/,0
7607,http://mtgcommander.net/,0
7608,http://www.math-salamanders.com/decimal-number-line.html,0
7609,http://www.moongiant.com/calendar/,0
7610,https://en.wikipedia.org/wiki/Keyboard_layout,0
7611,http://www.microoyun.com/games/play/traffic-collision-2,0
7612,https://www.facebook.com/Offertespeciali.online,0
7613,http://www.sawa.com/members/interactive-television-pvt-ltd,0
7614,http://whatis.techtarget.com/definition/font,0
7615,http://web.mit.edu/6.02/www/s2010/handouts/lectures/BERexample.pdf,0
7616,http://www.thefreedictionary.com/Word+processing+machine,0
7617,http://www.myconnectionserver.com,0
7618,https://www.freemathhelp.com/length-line-segment.html,0
7619,http://www.inspiredtaste.net/19516/mimosa-recipe/,0
7620,https://www.acronymfinder.com/Transaction-Account-Guarantee-Program-(US-FDIC)-(TAGP).html,0
7621,http://www.cs.cornell.edu/courses/cs312/2002sp/lectures/lec20/lec20.htm,0
7622,https://www.rhenus.com/de/de/leistungen/mehrwertlogistik/endkundenbelieferung/,0
7623,http://www.impactartsevents.com/,0
7624,http://moriwajin.blogspot.com/,0
7625,https://www.empoweringparents.com/article/passive-aggressive-child-behavior-hidden-anger-in-kids/,0
7626,http://www.RightAttitudes.com/,0
7627,http://simonedelyse.blogspot.com,0
7628,https://family.hr/,0
7629,http://www.techrepublic.com/article/understanding-the-differences-between-client-server-and-peer-to-peer-networks/,0
7630,https://www.honeycolony.com/article/10-open-source-hardware-projects/,0
7631,https://www.google.co.uz/?gws_rd=ssl,0
7632,http://crosswordfan.com/clue/railroad-switch,0
7633,https://en.wikipedia.org/wiki/Foxwoods_Resort_Casino,0
7634,http://www.forlocations.com/savealot,0
7635,http://www.disneyshorts.org/television/mickey_mouse_club.aspx,0
7636,http://stockresearchsociety.blogspot.com/,0
7637,https://www.grantwatch.com/,0
7638,http://www.larapedia.com/glossary_of_biology_terms/cladistics_kluh_distiks_meaning_and_definition_in_biology.html,0
7639,http://www.playonlinebridge.com/card-game/bridge-scoring,0
7640,http://www.maestragemma.com/,0
7641,https://www.binaryhexconverter.com/,0
7642,http://www.oneonlinegames.com/games/girly-games/celebrity-bodyguard,0
7643,http://kb.mozillazine.org/Talk:Default_browser,0
7644,http://money.howstuffworks.com/economics/volunteer/opportunities/volunteer-for-search-and-rescue2.htm,0
7645,http://www.midwestgrowkits.com/,0
7646,http://www.azlyrics.com/lyrics/kendricklamar/dna.html,0
7647,http://www.thefreedictionary.com/cladistics,0
7648,http://www.stat.berkeley.edu/~hhuang/STAT141/Lecture-FDR.pdf,0
7649,http://www.primuscable.com/store/p/6084-RJ45-Connector-Shielded-RJ45-Plug-for-CAT-6-CAT-6A-CAT-7-Solid-and-Stranded-Cable.aspx,0
7650,https://www.tumblr.com/safe-mode?url=https%3A%2F%2Fmc1235711.tumblr.com%2F,0
7651,https://en.m.wikipedia.org/wiki/Packet_sniffing,0
7652,http://www.curry2.com/,0
7653,http://www.papersizes.org/newspaper-sizes.htm,0
7654,http://phoceephone.blogspot.com/,0
7655,http://www.kjmagnetics.com/blog.asp?p=shielding-materials,0
7656,https://en.wikiquote.org/wiki/India,0
7657,http://searchwindevelopment.techtarget.com/definition/domain-name,0
7658,https://www.riverbed.com/products/steelcentral/network-performance-management/steelcentral-packet-analyzer.html,0
7659,https://www.mychordbook.com/chords/5-seconds-of-summer/amnesia,0
7660,http://www.tech-faq.com/active-directory.html,0
7661,http://www.spaste.com/site/checkPasteUrl?c=fhnuld4769,0
7662,http://www.payscale.com/research/US/Job=Network_Architect/Salary,0
7663,https://www.ckps.edu.hk/,0
7664,https://archive.org/details/walnutcreekcdrom,0
7665,https://web-tips.co.uk/,0
7666,http://uproxx.com/hitfix/interview-the-amazing-race-host-phil-keoghan-discusses-adding-blind-dating-to-the-race/,0
7667,http://www.fareastcontainers.com/,0
7668,http://lifehacker.com/what-is-tor-and-should-i-use-it-1527891029,0
7669,http://model-railroad-hobbyist.com/magazine/mrh-2010-JanFeb/operating_switchstand,0
7670,https://www.recruiter.com/salaries/computer-network-architects-salary/,0
7671,http://www.clker.com/clipart-computer-mouse-1.html,0
7672,https://www.yara.com.au,0
7673,http://www.intel.ru/content/dam/www/public/us/en/documents/guides/dpdk-network-interface-controller-drivers-guide.pdf,0
7674,https://community.cartalk.com/t/change-manual-transmission-fluid/47455,0
7675,https://mealpal.co.uk/,0
7676,http://www.thefreedictionary.com/session+beer,0
7677,http://info.legalzoom.com/meant-selective-incorporation-20152.html,0
7678,https://wiki.ezvid.com/best-wireless-routers,0
7679,http://helpdeskgeek.com/help-desk/fix-base-system-device-not-found-in-device-manager/,0
7680,http://www.slideserve.com/madge/transaction-cost-theory,0
7681,http://business-english.com.pl,0
7682,http://www.wowhead.com/quest=41140/search-and-rescue,0
7683,http://appleinsider.com/articles/16/09/08/belkin-announces-simultaneous-lightning-headphone-and-charging-adapter-for-iphone-7,0
7684,https://en.wikipedia.org/wiki/Gay_icon,0
7685,https://www.quackit.com/javascript/tutorial/javascript_switch_statement.cfm,0
7686,https://simple.wikipedia.org/wiki/Computer_mouse,0
7687,https://www.instagram.com/hopdoddy/,0
7688,https://www.tipsfromatypicalmomblog.com/,0
7689,https://www.facebook.com/VH1,0
7690,https://www.blackberrys.ru/,0
7691,http://freeform.go.com/switchedatbirth,0
7692,https://www.nsls.org/,0
7693,https://www.ucoz.ru/,0
7694,http://www.seminarsonly.com/IT/Ethernet%20Passive%20Optical%20Networks.php,0
7695,https://data.gov.tw/,0
7696,https://simple.wikipedia.org/wiki/Space-time,0
7697,https://www.qimacros.com/free-excel-tips/text-mining-in-excel/,0
7698,https://kb.juniper.net/library/CUSTOMERSERVICE/technotes/Junos_NAT_Examples.pdf,0
7699,https://www.hgshop.hr/,0
7700,http://www.rogerebert.com/reviews/donnie-darko-the-directors-cut-2004,0
7701,https://assessment911.co.za/,0
7702,http://www.tech-faq.com/how-to-setup-a-linksys-router.html,0
7703,http://staff.um.edu.mt/albert.gatt/teaching/dl/biber93.pdf,0
7704,https://www.recursosdeautoayuda.com/,0
7705,https://en.wikipedia.org/wiki/Multimedia_Messaging_Service,0
7706,http://boro.gr,0
7707,http://www.bpddemystified.com/,0
7708,http://androidflagship.com/5820-vh1-app-finally-android,0
7709,https://www.vr-bank-muenchen-land.de/privatkunden.html,0
7710,https://www.hondacivicforum.com/forum/routine-maintenance-diys-73/manual-transmission-fluid-change-82610/,0
7711,https://www.merriam-webster.com/dictionary/peripheral%20neuropathy,0
7712,http://www.lunarliving.org/astrology/northnode-southnode-transiting-lunarnodes.html,0
7713,https://www.lamedecinedusport.com/,0
7714,http://tearitupfixitrepeat.blogspot.com,0
7715,http://www.skilltechwebdesign.com/,0
7716,http://www.timebie.com/timezone/greenwichmeanportofspain.php,0
7717,http://www.medicinenet.com/peripheral_vascular_disease/article.htm,0
7718,http://www.mxcircuit.fr,0
7719,http://flavorverse.com/traditional-nicaraguan-foods/,0
7720,https://www.baldaipl.lt/,0
7721,https://www.slideshare.net/dsp_uk/dba-responsibilities-41810688,0
7722,http://www.kln.ac.lk/,0
7723,http://www.nextlimit.com/,0
7724,https://www.windowblindoutlet.com/,0
7725,https://www.firstmortgage.co.uk/,0
7726,http://www.azlyrics.com/l/linkinpark.html,0
7727,https://www.scrambled-o.com/,0
7728,https://en.wikipedia.org/wiki/International_Lunar_Network,0
7729,http://www.pangloss.de/cms/,0
7730,http://dindaforrodasantigas.blogspot.com/,0
7731,http://pfam.xfam.org/,0
7732,http://www.medkrug.ru/,0
7733,http://www.toptenreviews.com/electronics/tv/best-hdmi-switchers/,0
7734,https://www.lyzovani.cz/default.asp,0
7735,http://xian.95191.com,0
7736,http://restaurantnatsumi.nl,0
7737,http://www.netgazete.com/,0
7738,http://centennialco.gov,0
7739,https://groups.google.com/d/forum/node-red,0
7740,http://www.yourdictionary.com/standard-error,0
7741,http://en.academic.ru/dic.nsf/enwiki/190771,0
7742,https://www.phoenix.org.uk/,0
7743,http://allaboutpornstar.blogspot.com,0
7744,http://www.accuradio.com/,0
7745,https://huggybearheadcanon.tumblr.com/#_=_,0
7746,https://www.versicherungsmagazin.de/,0
7747,https://www.nrg.com/home.html,0
7748,http://www.touchsquid.com/main/,0
7749,https://www.visual-paradigm.com/features/database-design-with-erd-tools/,0
7750,https://www.zero.de/,0
7751,http://www.45minut.pl/,0
7752,http://betioke.blogspot.com/,0
7753,https://www.stuff.tv/news/25-best-directors-cut-movies,0
7754,https://www.myheritage.com/research,0
7755,https://www.codeproject.com/Articles/822379/WebControls/,0
7756,https://www.vdoe.de/,0
7757,http://rua.pp.ua,0
7758,https://en.m.wikipedia.org/wiki/CinCPac,0
7759,https://www.fastcabinetdoors.com/,0
7760,http://www.linfo.org/database.html,0
7761,https://michaelannedye.files.wordpress.com/2015/03/cuba-cscw2016-cameraready.pdf,0
7762,http://www.enriquepacheco.com/,0
7763,https://www.mrexcel.com/forum/excel-questions/763592-text-mining-excel.html,0
7764,http://mashable.com/2011/08/19/google-click-through-rates-fell-in-2010-study/,0
7765,http://www.creative-biostructure.com/protein-domain-prediction-1.htm,0
7766,https://techcrunch.com/2014/02/13/please-dont-tell-me-you-want-to-be-the-next-red-hat/,0
7767,http://image.guardian.co.uk/sys-files/Guardian/documents/2003/07/25/fullreport_errata.pdf,0
7768,http://iemulators.com/provenance,0
7769,https://www.youtube.com/user/VH1,0
7770,http://www.3g4g.co.uk/Hspa/HSPAE_Pres_0811_Andreas.pdf,0
7771,https://www.isarms.com/,0
7772,https://www.quora.com/How-useful-is-IMDbPro,0
7773,http://everything.explained.today/Database_transaction/,0
7774,http://www.livescience.com/28028-mice.html,0
7775,https://www.barcoderobot.com/,0
7776,https://docs.oracle.com/cd/E16071_01/hr91pbr0/eng/psbooks/habs/htm/habs27.htm,0
7777,https://www.taxydromiki.com/,0
7778,https://ru-ru.facebook.com/HelpCompany/timeline,0
7779,https://www.facebook.com/linkinPark,0
7780,https://null-byte.wonderhowto.com/how-to/hack-like-pro-spoof-dns-lan-redirect-traffic-your-fake-website-0151620/,0
7781,http://cmapspublic2.ihmc.us/rid=1174448387125_1274109684_5724/Transaction%20Processing%20Cycle.cmap,0
7782,https://msdn.microsoft.com/en-us/library/bb742424.aspx,0
7783,https://luckytrip.co.uk/,0
7784,https://www.holmesdale.net/,0
7785,https://nudemilitarygirls.tumblr.com/#_=_,0
7786,https://www.quackit.com/database/tutorial/relational_database_design.cfm,0
7787,https://www.ondvdreleases.com/2743-fantastic-beasts-and-where-to-find-them.html,0
7788,https://www.psa.ac.uk/,0
7789,https://www.score108.com/,0
7790,https://www.savethechildrenactionnetwork.org/,0
7791,https://www.dewilgo.de/,0
7792,https://www.facebook.com/WWTuner,0
7793,https://www.johnsansom.com/the-database-administrators-primary-responsibility/,0
7794,https://smartenergysolutions.co.nz/,0
7795,http://skynet.atomicbase.com,0
7796,http://everything.explained.today/Cat-5/,0
7797,http://nabid.weebly.com/uploads/3/9/8/9/39898439/72.pdf,0
7798,http://woolyss.com/tracking-speech-synthesis.php,0
7799,https://www.facebook.com/ProjectProvenance,0
7800,http://www.torancenter.org/,0
7801,http://netizenbuzz.blogspot.com/,0
7802,https://www.gigsalad.com/Magic973,0
7803,http://sevenknust.tumblr.com,0
7804,http://www.salarylist.com/jobs/Graphic-Designer-Salary.htm,0
7805,http://www.saraniya.com/books/mahasi-sayadaw/pdf/mahasi_sayadaw-1971_to_nibbana_via_the_noble_eightfold_path.pdf,0
7806,http://www.globalsecurity.org/military/agency/army/usarpac.htm,0
7807,https://commons.wikimedia.org/wiki/Category:Mimosa_pudica,0
7808,https://www.commbank.com.au/personal/accounts/transaction-accounts.html,0
7809,http://www.thefreedictionary.com/Indianapolis,0
7810,https://www.allpax.de/,0
7811,http://www.chutku.com.ng/,0
7812,http://www.dictionary.com/browse/active-transport,0
7813,http://www.encyclopedia.com/earth-and-environment/atmosphere-and-weather/atmospheric-and-space-sciences-atmosphere/ionosphere,0
7814,http://www.iucnredlist.org,0
7815,https://www.rovos.com/,0
7816,https://ncatlab.org/nlab/show/connected%20space,0
7817,https://mymount.msj.edu/ICS/icsfs/St.pdf?target=98ddd24c-9298-45ca-a1b0-279fc046331f,0
7818,http://encyclopedia.kids.net.au/page/cl/Cladistics,0
7819,https://wiki.archlinux.org/index.php/File_systems,0
7820,https://www.iplocation.net/subnet-calculator,0
7821,http://philnoway.blogspot.com/,0
7822,http://www.yourdictionary.com/font,0
7823,http://searchstorage.techtarget.com/definition/compact-disc,0
7824,http://www.hbs.edu/faculty/Publication%20Files/08-017_1903b556-786c-49fb-8e95-ab9976da8b4b.pdf,0
7825,https://www.pkzh.ch/pkzh/de/index.html,0
7826,http://piripiriormskirk.co.uk,0
7827,http://www.healthsupplementsnutritionalguide.com/,0
7828,https://thehouseweusedtolivein.blogspot.com/,0
7829,http://www.dictionary.com/browse/indianapolis,0
7830,http://www.linfo.org/collision.html,0
7831,https://www.ausa.org/sites/default/files/us-army-pacific-contingency-command-post.pdf,0
7832,https://en.wikipedia.org/wiki/Multiprotocol_Label_Switching,0
7833,https://www.mrgscience.com/,0
7834,https://corsodimusica.jimdo.com/,0
7835,http://dictionary.sensagent.com/Computer%20font/en-en/,0
7836,https://www.musikexpress.de/,0
7837,https://ataaof.edu.tr/,0
7838,http://www.kobietaxl.pl/,0
7839,https://www.ultra-electronics.com/,0
7840,http://www.petroczigabor.hu/,0
7841,https://www.oblixrestaurant.com/,0
7842,https://tr-tr.facebook.com/magicofrandy,0
7843,http://professorclaudineicamolesi.blogspot.com/,0
7844,http://www.slate.com/blogs/the_slatest/2017/01/12/cnn_trump_russia_and_christopher_steele_s_dossier.html,0
7845,https://en.wikipedia.org/wiki/Network_topology,0
7846,http://www.yourdictionary.com/gateway,0
7847,https://pautmizerin.files.wordpress.com/2015/10/manual-transmission-suv-2015-canada.pdf,0
7848,http://www.wikihow.com/Build-a-Bridge-with-Popsicle-Sticks,0
7849,https://www.southerntennessee.com/,0
7850,http://www.fifplay.com/fifa-18-nintendo-switch/,0
7851,http://www.developershome.com/sms/smsWindows.asp,0
7852,http://www.elperiscopio.cl/,0
7853,http://www.urbandictionary.com/define.php?term=session%20beer,0
7854,https://www.simplypsychology.org/psychosexual.html,0
7855,http://www.Cisco.com/c/en/us/support/docs/ip/network-address-translation-nat/13776-6.html,0
7856,http://tunein.com/radio/NBC-Nightly-News-p107340/,0
7857,https://www.cevital.com/,0
7858,http://community.linksys.com/t5/Wireless-Routers/Invalid-MAC-Address-Format-Error/td-p/79003,0
7859,http://anna-volkova.blogspot.com,0
7860,https://ofival.es/,0
7861,http://www.emi-shielding.net/,0
7862,https://webdesignmarket.com.au/,0
7863,https://www.sotio.com/,0
7864,http://learningenglish.voanews.com/a/google-hidden-games/3614935.html,0
7865,https://www.thrillist.com/venue/drink/austin/bar/hopdoddy-burger-bar,0
7866,http://pu.edu.pk,0
7867,https://www.vacuumsguide.com/,0
7868,https://www.byggmax.no/,0
7869,https://collegegrad.com/careers/computer-network-architects,0
7870,https://en.wikipedia.org/wiki/Baptismal_font,0
7871,http://www.androidcentral.com/best-android-file-managers,0
7872,http://www.worldpress.org/specials/Iraq/unscr678.htm,0
7873,http://www.piano-lessons-for-life.com/piano-keyboard-layout.html,0
7874,https://vantlenatel.files.wordpress.com/2015/07/friday-tv-schedule-nbc.pdf,0
7875,https://www.ecotel.co.za/,0
7876,http://www.nbc.com/schedule,0
7877,http://forum.ethereum.org/discussion/2165/cloud-gpu-mining-with-amazon-aws-ec2,0
7878,http://www.csgnetwork.com/ipinfocalc.html,0
7879,https://janegrok.wordpress.com/,0
7880,https://en.wikipedia.org/wiki/Open_Source_Hardware_Association,0
7881,http://searchsqlserver.techtarget.com/definition/schema,0
7882,https://www.directrelief.org/,0
7883,http://www.mathopenref.com/linesegment.html,0
7884,http://www.instructables.com/id/Popsicle-Stick-Bridge/,0
7885,https://www.tumblr.com/safe-mode?url=https%3A%2F%2Fbuttercup-queen.tumblr.com%2F,0
7886,https://www.432player.com/,0
7887,https://www.vincheckup.com/,0
7888,https://ru.wikipedia.org/wiki/Windows_Movie_Maker,0
7889,https://en.m.wikipedia.org/wiki/Passive_agressive,0
7890,https://www.wincalendar.com/,0
7891,https://cathaskueche.wordpress.com/,0
7892,https://www.gratis-in-berlin.de/,0
7893,https://provenancewines.com.au/,0
7894,https://aws.amazon.com/blogs/aws/new-p2-instance-type-for-amazon-ec2-up-to-16-gpus/,0
7895,http://airwater.co.za,0
7896,https://en.wikipedia.org/wiki/DNA_(Kendrick_Lamar_song),0
7897,https://www.kotikokki.net/,0
7898,https://www.theguardian.com/media-network/series/digital-marketing,0
7899,http://bhaktimarga.hu,0
7900,https://www.resilienz.at/,0
7901,https://www.w3schools.com/jS/js_switch.asp,0
7902,https://en.wikipedia.org/wiki/Segmentation,0
7903,https://www.inopressa.ru/,0
7904,https://www.toysrus.no/,0
7905,https://www.facebook.com/SaversBank,0
7906,http://www.mhhe.com/uop/obrien9e/student/olc/graphics/obrien9emis/ch06/slideshows/np/sld013.htm,0
7907,https://www.monroeblvd.com/,0
7908,http://www.1001freefonts.com/blackletter-fonts.php,0
7909,http://www.8bitdash.com/,0
7910,https://www.windstreambusiness.com/shop/products/wa/seattle,0
7911,http://www.true-piano-lessons.com/free-piano-lessons.html,0
7912,http://www2.gol.com/users/fmyers/Media/Courses/IH2/Voltaire/Voltaire_outline.pdf,0
7913,https://www.auto-re.cz/,0
7914,https://help.ubuntu.com/community/Mobile%20Broadband%20Internet%20USB%20Adapters,0
7915,http://www.musiclipse.com/,0
7916,https://www.bodybuilding.com/fun/20-best-healthy-protein-pancake-recipes.html,0
7917,https://en.wikipedia.org/wiki/NBC_Nightly_News,0
7918,https://www.leg.state.mn.us/lrl/histleg/spsess,0
7919,https://en.wikipedia.org/wiki/Category:Multimedia_software,0
7920,https://diesel.ie/,0
7921,https://en.wikipedia.org/wiki/Computer_hardware,0
7922,https://commons.wikimedia.org/wiki/Computer_mouse,0
7923,http://whatis.techtarget.com/definition/DNS-Security-Extensions-DNSSEC,0
7924,http://en.rfwiki.org/wiki/Word_processor,0
7925,https://www.gamespot.com/nintendo-switch/,0
7926,http://www.techradar.com/news/networking/routers-storage/best-router-9-top-wireless-routers-on-test-1090523,0
7927,https://www.thekungfustudio.com/,0
7928,https://www.slideshare.net/greeshma6225/traffic-alert-and-collision-avoidance-system,0
7929,http://ccmservicios.com.mx,0
7930,https://www.dcrainmaker.com/,0
7931,http://www.theautochannel.com/cybercast/crt/,0
7932,http://histoirespapou.over-blog.com,0
7933,https://www.top10coins.pro/page/?partner=index.html,0
7934,https://www.learnnext.com/user/signUpNew.htm,0
7935,http://webchat.freenode.net/,0
7936,https://www.claroshop.com/geo.html,0
7937,https://www.theclubmap.com/,0
7938,https://aws.amazon.com/cloudfront/,0
7939,https://www.thehut.com/,0
7940,http://www.pmi.pl/,0
7941,http://www.dell.com/downloads/global/products/pwcnt/en/nic-intel-ethernet-x520-kx4-pb.pdf,0
7942,https://www.china-family-adventure.com/,0
7943,http://heroes-fansubs.blogspot.com,0
7944,http://testmy.net/,0
7945,https://kamagrabestellen.nl/,0
7946,http://engineering.wikia.com/wiki/Electric_power_transmission,0
7947,https://www.youtube.com/watch?v=g0LFBM3hOLs,0
7948,http://www.ranker.com/list/greatest-gay-icons-in-film/celebrity-lists,0
7949,https://ontslag.nl/,0
7950,http://www.greennet.org.uk/support/open-source-vs-proprietary-software,0
7951,https://www.stresni-nosice.cz/,0
7952,http://document.online-convert.com/convert-to-ppt,0
7953,http://mucins.weebly.com/13-protocols-and-standards.html,0
7954,http://www.thefreedictionary.com/domain+name,0
7955,http://www.loudtronix.co/search/mask-off-future,0
7956,http://fairfurlong.schooljotter2.com/,0
7957,https://www.zotero.org/portandstarboard,0
7958,https://altcommaibrid.files.wordpress.com/2015/10/peer-to-peer-airplay-instructions.pdf,0
7959,http://dictionary.sensagent.com/Text%20corpus/en-en/,0
7960,http://www.medicalert.org/,0
7961,http://www.elegant-travel.de/,0
7962,https://en.wikipedia.org/wiki/Nokia_3310,0
7963,https://plus.google.com/+DarrenMcLoughlin/posts/5wy6peQQJkk,0
7964,http://dragonsorcsandgeeks.tumblr.com,0
7965,https://en.m.wikipedia.org/wiki/Gateway_Motorsports_Park,0
7966,https://helpguide.org/articles/memory/age-related-memory-loss.htm,0
7967,http://www.thefair.com/,0
7968,http://www.celloshop.com/,0
7969,https://en.wikipedia.org/wiki/Food_processing,0
7970,http://www.metro.cz/,0
7971,http://translate.academic.ru/SAVER/en/ru/,0
7972,http://www.gnu.org/s/emacs/manual/html_node/elisp/Standard-Hooks.html,0
7973,https://www.uksca.org.uk/,0
7974,http://propertyhunter.qa,0
7975,http://www.healthcaresalaryonline.com/mri-salary.html,0
7976,https://www.meilleur-vin-provence.com/,0
7977,https://hartmaddox.tumblr.com/#_=_,0
7978,https://cran.r-project.org/web/packages/tm/vignettes/tm.pdf,0
7979,http://www.thefreedictionary.com/mimosa,0
7980,http://www.homeandlearn.co.uk/NET/nets4p10.html,0
7981,https://www.howtoforge.com/tutorial/accessing-parallel-ports-on-linux/,0
7982,http://military.wikia.com/wiki/United_States_Pacific_Fleet,0
7983,http://www.city-data.com/city/Lorain-Ohio.html,0
7984,http://www.xe.com/currency/nio-nicaraguan-cordoba,0
7985,http://www.lancaster.ac.uk/fass/projects/corpus/ZJU/xCBLS/chapters/B01.pdf,0
7986,http://www.thechurchillobserver.com/,0
7987,http://www.calculatorsoup.com/calculators/math/index.php,0
7988,http://www.rcn.com/new-york/high-speed-internet/,0
7989,http://www.swpc.noaa.gov/impacts/electric-power-transmission,0
7990,http://www.sexinfo101.com/sp_bodyguard.shtml,0
7991,http://www.crookcustomguitars.com/,0
7992,https://www.englishforums.com/English/PluralOfComputerMouse/hxdbl/post.htm,0
7993,https://www.baku.ru/,0
7994,https://sites.google.com/a/ramapocentral.net/sms,0
7995,http://blog.stevenocchipinti.com/2015/04/04/configuring-a-hdmi-cec-remote-in-kodi/,0
7996,https://chibacurling.jimdo.com/,0
7997,http://aasanetidende.no,0
7998,http://smskhoon.blogsky.com,0
7999,http://www.alexander-tumanov.name/,0
8000,https://msdn.microsoft.com/en-us/library/aa480039.aspx,0
8001,https://www.plunderdesign.com/,0
8002,https://www.islanderbeachresort.com/,0
8003,http://www.mysavealot.com/,0
8004,http://www.cdcenterpa.com/,0
8005,http://www.companyfolders.com/blog/graphic-design-resume-tips-examples,0
8006,https://www.merriam-webster.com/dictionary/collision,0
8007,https://www.bancheitalia.it/,0
8008,https://www.komikgue.com/,0
8009,http://scan.dk,0
8010,https://www.cloturelec.com/,0
8011,http://cjincjobs.blogspot.com,0
8012,http://www.diffen.com/difference/LAN_vs_WAN,0
8013,http://www.everydayhealth.com/news/5-surprising-causes-memory-loss/,0
8014,http://en.academic.ru/dic.nsf/enwiki/205344,0
8015,https://www.britannica.com/technology/insecticide,0
8016,https://www.visitislesofscilly.com/,0
8017,https://www.walmart.com/c/kp/30-ft-ethernet-cables,0
8018,http://search.cpan.org/perldoc?File%3A%3ASystem%3A%3AObject,0
8019,http://garsoniera.com.pl,0
8020,http://www.elektrovadi.com/,0
8021,http://www.thp.org/,0
8022,http://www.index-education.com/fr/,0
8023,http://ethancbanks.com/2014/02/25/the-ethernet-switching-landscape-part-02-finding-meaning-in-latency-measurements/,0
8024,http://extremalpro.com.ua,0
8025,http://www.scrubtheweb.com/tools/index.html,0
8026,https://herbpathy.com/Uses-and-Benefits-of-Mimosa-Pudica-Cid917,0
8027,http://www.silvergames.com/en/traffic-collision-2,0
8028,http://www.slate.com/articles/arts/books/2013/03/len_deighton_s_bomber_the_first_book_ever_written_on_a_word_processor.html,0
8029,https://blog.demandmetric.com/2008/08/06/target-market-selection-segmentation-and-positioning,0
8030,https://www.lucidchart.com/pages/database-diagram/database-schema,0
8031,https://security.stackexchange.com/questions/5521/what-advantages-and-disadvantages-do-palo-alto-firewalls-have-compared-to-other,0
8032,http://dealnews.com/c167/Electronics/Cameras/,0
8033,https://sdelairukami.ru:443/,0
8034,http://www.iconmeals.com/product-category/snacks/,0
8035,http://www.explainxkcd.com/wiki/index.php/899:_Number_Line,0
8036,https://en.wikipedia.org/wiki/Adventure_Gamers,0
8037,http://www.isitdownrightnow.com/update.microsoft.com.html,0
8038,http://www.yourdictionary.com/dynasty,0
8039,http://www.newgrounds.com/portal/view/682802,0
8040,https://www.finelib.com/,0
8041,https://www.india.gov.in/,0
8042,http://www.textfiles.com/directory.html,0
8043,https://stackoverflow.com/questions/44481051/relational-database-designing,0
8044,http://edition.cnn.com/2013/07/26/world/kyoto-protocol-fast-facts,0
8045,https://plus.google.com/+PublicdomainpicturesNet,0
8046,http://www.answers.com/Q/Advantages_and_disadvantages_of_proprietary_software,0
8047,http://www.bgames.com/multiplayer-games/,0
8048,https://enredesao.wordpress.com/,0
8049,http://www.bciaustralia.com/,0
8050,https://play.google.com/store/apps/details?id=com.bectero.radio&hl=en,0
8051,https://www.aldec.com/en,0
8052,http://www.hoursmap.com/s/ohio/save-a-lot-hours-locations-s1279946,0
8053,http://www.swimmingworldmagazine.com/,0
8054,https://www.w3schools.com/BROWSERS/browsers_display.asp,0
8055,"https://en.wikipedia.org/wiki/Gateway,_Inc.",0
8056,https://www.analyticsvidhya.com/,0
8057,http://www.tetraining.net/r/infofile/home.html,0
8058,http://www.virusradar.com/en/glossary/command-and-control-server,0
8059,https://www.ncomputing.com/,0
8060,http://www.appbrain.com/app/itv-player/air.ITVMobilePlayer,0
